Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality,id,mistral-7B-small_logic_zero_shot_bt_zscore,mistral-7B-small_logic_few_shot_bt_zscore,mistral-7B-small_logic_cot_bt_zscore,mistral-7B-small_rhetoric_zero_shot_bt_zscore,mistral-7B-small_rhetoric_few_shot_bt_zscore,mistral-7B-small_rhetoric_cot_bt_zscore,mistral-7B-small_dialectic_zero_shot_bt_zscore,mistral-7B-small_dialectic_few_shot_bt_zscore,mistral-7B-small_dialectic_cot_bt_zscore,llama-8B-small_logic_zero_shot_bt_zscore,llama-8B-small_logic_few_shot_bt_zscore,llama-8B-small_logic_cot_bt_zscore,llama-8B-small_rhetoric_zero_shot_bt_zscore,llama-8B-small_rhetoric_few_shot_bt_zscore,llama-8B-small_rhetoric_cot_bt_zscore,llama-8B-small_dialectic_zero_shot_bt_zscore,llama-8B-small_dialectic_few_shot_bt_zscore,llama-8B-small_dialectic_cot_bt_zscore,olmo2-7B-small_logic_zero_shot_bt_zscore,olmo2-7B-small_logic_few_shot_bt_zscore,olmo2-7B-small_logic_cot_bt_zscore,olmo2-7B-small_rhetoric_zero_shot_bt_zscore,olmo2-7B-small_rhetoric_few_shot_bt_zscore,olmo2-7B-small_rhetoric_cot_bt_zscore,olmo2-7B-small_dialectic_zero_shot_bt_zscore,olmo2-7B-small_dialectic_few_shot_bt_zscore,olmo2-7B-small_dialectic_cot_bt_zscore,qwen2.5-7B-small_logic_zero_shot_bt_zscore,qwen2.5-7B-small_logic_few_shot_bt_zscore,qwen2.5-7B-small_logic_cot_bt_zscore,qwen2.5-7B-small_rhetoric_zero_shot_bt_zscore,qwen2.5-7B-small_rhetoric_few_shot_bt_zscore,qwen2.5-7B-small_rhetoric_cot_bt_zscore,qwen2.5-7B-small_dialectic_zero_shot_bt_zscore,qwen2.5-7B-small_dialectic_few_shot_bt_zscore,qwen2.5-7B-small_dialectic_cot_bt_zscore,commandr-7B-small_logic_zero_shot_bt_zscore,commandr-7B-small_logic_few_shot_bt_zscore,commandr-7B-small_logic_cot_bt_zscore,commandr-7B-small_rhetoric_zero_shot_bt_zscore,commandr-7B-small_rhetoric_few_shot_bt_zscore,commandr-7B-small_rhetoric_cot_bt_zscore,commandr-7B-small_dialectic_zero_shot_bt_zscore,commandr-7B-small_dialectic_few_shot_bt_zscore,commandr-7B-small_dialectic_cot_bt_zscore,mixtral-8x7B-medium_logic_zero_shot_bt_zscore,mixtral-8x7B-medium_logic_few_shot_bt_zscore,mixtral-8x7B-medium_logic_cot_bt_zscore,mixtral-8x7B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x7B-medium_rhetoric_cot_bt_zscore,mixtral-8x7B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x7B-medium_dialectic_few_shot_bt_zscore,mixtral-8x7B-medium_dialectic_cot_bt_zscore,mistral-22B-medium_logic_zero_shot_bt_zscore,mistral-22B-medium_logic_few_shot_bt_zscore,mistral-22B-medium_logic_cot_bt_zscore,mistral-22B-medium_rhetoric_zero_shot_bt_zscore,mistral-22B-medium_rhetoric_few_shot_bt_zscore,mistral-22B-medium_rhetoric_cot_bt_zscore,mistral-22B-medium_dialectic_zero_shot_bt_zscore,mistral-22B-medium_dialectic_few_shot_bt_zscore,mistral-22B-medium_dialectic_cot_bt_zscore,olmo2-32B-medium_logic_zero_shot_bt_zscore,olmo2-32B-medium_logic_few_shot_bt_zscore,olmo2-32B-medium_logic_cot_bt_zscore,olmo2-32B-medium_rhetoric_zero_shot_bt_zscore,olmo2-32B-medium_rhetoric_few_shot_bt_zscore,olmo2-32B-medium_rhetoric_cot_bt_zscore,olmo2-32B-medium_dialectic_zero_shot_bt_zscore,olmo2-32B-medium_dialectic_few_shot_bt_zscore,olmo2-32B-medium_dialectic_cot_bt_zscore,mixtral-8x22B-medium_logic_zero_shot_bt_zscore,mixtral-8x22B-medium_logic_few_shot_bt_zscore,mixtral-8x22B-medium_logic_cot_bt_zscore,mixtral-8x22B-medium_rhetoric_zero_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_few_shot_bt_zscore,mixtral-8x22B-medium_rhetoric_cot_bt_zscore,mixtral-8x22B-medium_dialectic_zero_shot_bt_zscore,mixtral-8x22B-medium_dialectic_few_shot_bt_zscore,mixtral-8x22B-medium_dialectic_cot_bt_zscore,llama-70B-big_logic_zero_shot_bt_zscore,llama-70B-big_logic_few_shot_bt_zscore,llama-70B-big_logic_cot_bt_zscore,llama-70B-big_rhetoric_zero_shot_bt_zscore,llama-70B-big_rhetoric_few_shot_bt_zscore,llama-70B-big_rhetoric_cot_bt_zscore,llama-70B-big_dialectic_zero_shot_bt_zscore,llama-70B-big_dialectic_few_shot_bt_zscore,llama-70B-big_dialectic_cot_bt_zscore,qwen2.5-72B-big_logic_zero_shot_bt_zscore,qwen2.5-72B-big_logic_few_shot_bt_zscore,qwen2.5-72B-big_logic_cot_bt_zscore,qwen2.5-72B-big_rhetoric_zero_shot_bt_zscore,qwen2.5-72B-big_rhetoric_few_shot_bt_zscore,qwen2.5-72B-big_rhetoric_cot_bt_zscore,qwen2.5-72B-big_dialectic_zero_shot_bt_zscore,qwen2.5-72B-big_dialectic_few_shot_bt_zscore,qwen2.5-72B-big_dialectic_cot_bt_zscore,commandr-104B-big_logic_zero_shot_bt_zscore,commandr-104B-big_logic_few_shot_bt_zscore,commandr-104B-big_logic_cot_bt_zscore,commandr-104B-big_rhetoric_zero_shot_bt_zscore,commandr-104B-big_rhetoric_few_shot_bt_zscore,commandr-104B-big_rhetoric_cot_bt_zscore,commandr-104B-big_dialectic_zero_shot_bt_zscore,commandr-104B-big_dialectic_few_shot_bt_zscore,commandr-104B-big_dialectic_cot_bt_zscore
10,2,12031,"My opponent concedes that marijuana can have medical benefits. The fact that people use marijuana to get high in no way shows that it should not be legalized. Other drugs can be used to ""get high"", however their beneficial effects allow them to stay legal. English Syllogism 1. Drugs that have more medical benefits than medical costs should be legal. 2. Marijuana is one such drug C. Therefore, Marijuana should be legal. Classical Syllogistic Translation 1. All B is L 2. m is B. C. Therefore, m is L.",-0.133873234,True,-0.50686792,-0.111400549,-0.681624238,89,True,-0.508771662,12031_2_10,0.5188,-0.9524,1.7728,0.5392,0.7598,0.3251,1.6284,-0.1875,0.9534,0.2832,0.1696,0.5961,-0.0566,0.181,0.0971,1.0845,1.0872,-0.4006,-1.634,-0.3595,-1.0582,-1.1452,-0.6643,-0.4234,-2.0156,-0.6515,-1.6533,1.2416,1.0552,0.9058,0.5239,1.2546,0.2331,1.2056,1.2815,0.3012,-1.5419,-0.9901,0.2034,-0.5406,0.8138,-1.1655,-0.6091,-0.4212,-1.2079,0.3892,0.604,-0.0254,-0.6016,0.9227,-1.1802,0.3112,-0.7086,-0.2128,-0.2491,0.7775,-0.7982,-0.6442,-1.8955,-0.3734,-0.6623,1.3423,-0.9978,-0.4849,0.8628,0.0074,0.2597,-0.5674,0.2008,-0.2378,0.2294,-1.2582,1.0136,0.2673,0.5944,0.8521,0.6166,-0.1252,0.7764,0.8479,-0.1892,0.9599,1.0132,0.9573,0.6278,0.9071,0.8257,0.9905,0.9534,0.4746,0.8078,0.6784,0.9223,0.4888,0.8495,0.317,0.97,1.1343,0.3213,1.1514,0.745,1.3337,1.566,0.6511,0.8837,1.3468,1.2377,1.3524
10,5,15931,"""Like I said marijuana that is used for medical purposes is not just being prescribed to anyone you have to go through certain steps"" I understand that marijuana is not prescribed to just anyone. I have shown you that because there are so many other available medications, however, there is no reason to want to use medical marijuana unless the patient does have some desire to get high. Heroin is a painkiller. Does that mean that we should administer heroin to patients that are in pain? NO, because there are so many other treatments out there that don't alter your brain chemistry. ""Lets look at a common cold, you can use Vick's or dayquil and many others but sometimes peoples chemistry doesn't work well with that drug and they could be allergic to it. Wouldn't you rather have another alternate out there for example marijuana, that you can take and it could help you out."" As I have already stated, there are many drugs out there that can be used and the chances that someone is allergic to ALL of those is infinitesimally small. Also, I have already addressed this point by saying that scientists have synthetically produced the chemicals in marijuana that have medicinal properties, so if someone is allergic to these, they are also allergic to marijuana.",0.491688825,True,1.093810701,-0.061715637,-0.353680614,219,False,0.27413518,15931_5_10,-1.586,-0.6461,-0.8511,-1.5063,0.4829,-1.3487,-1.1993,-0.8365,-1.6011,-0.506,0.1696,-0.1147,0.9245,0.8543,-0.4268,0.5573,0.7913,-0.0605,-0.6501,-0.9717,-1.4723,-0.9899,-0.3487,-0.7721,-0.654,-0.9646,-1.0267,-0.9905,-0.056,-1.5775,-0.9292,-0.4696,-0.6283,-0.9492,-0.4926,-1.6316,-0.476,0.103,0.5733,-0.1038,0.1533,0.6221,-0.297,1.1518,0.7673,-1.33,-0.4554,-0.7719,-0.6406,0.6968,-0.3053,-1.09,-0.7425,-1.3022,-0.9695,-1.2227,-0.6438,-0.6442,-2.0986,-0.5666,-0.8295,-1.3407,-1.1689,-0.4947,-1.7545,-0.2726,-0.6875,0.6387,-0.2093,0.1215,-1.5992,-0.08,-1.6225,-1.3427,-1.3062,-1.2949,-1.02,-2.1567,-1.895,-0.5118,-1.7807,0.1488,-0.0228,-0.4373,-0.4178,0.1426,-0.644,0.3407,-0.019,-0.4685,-0.1356,-0.7467,-0.418,-0.4143,-0.4598,-0.9978,-0.6492,-0.908,-0.2538,-0.0947,0.6188,0.9091,0.7652,0.4013,0.6419,0.2131,-0.2414,0.5939
10,1,42123,"Several states and cities have legalized marijuana; both medical and recreational. I truly believe marijuana should be used ONLY for EXTREME medical conditions, not for recreation. For one, in the area I live in (Greeley, CO), marijuana is out of control in the schools, and is causing major problems. There is one town in my area, Garden City, Colorado, which gets ALL of its tax revenue from marijuana sales. This is disgraceful. I believe the federal government should outlaw all recreational marijuana sales, and only use medical marijuana for extreme life threatening situations.",-0.446654263,True,0.201382108,-0.33672419,1.049458215,93,True,0.361368953,42123_1_10,0.0168,-0.3542,0.4648,0.3739,0.4829,0.6307,0.1013,-0.1713,0.9052,-0.6201,0.1696,0.623,0.2836,-0.95,-0.1594,-0.4941,1.0872,0.8609,-0.8509,-0.6582,-0.2903,-0.9714,-0.3487,0.2279,-1.035,-0.3531,-0.0624,-0.9905,-0.056,-0.2323,-0.5495,-0.0257,0.1494,-0.9492,-0.2587,0.3012,-1.2069,-1.2525,-0.8145,0.3462,-1.4752,0.6384,0.3365,-2.0048,0.2432,-0.3341,0.0979,-0.2062,-0.1726,0.4613,-0.7235,-0.3789,0.7618,-0.0607,-0.2478,-1.475,-0.5311,-0.349,-0.2938,-0.9024,-0.3525,-0.6308,-0.363,-0.1836,-0.4238,-0.4432,-1.5623,-0.1373,0.0747,-0.2348,-2.2635,-0.5436,-0.4037,-1.8122,-1.1082,-0.5482,-1.3544,-0.7728,-0.7605,-1.8705,-0.3112,-1.1075,-1.1379,-1.1153,-1.0687,-1.0418,-1.3666,-1.1247,-1.0661,-1.4157,-1.245,-0.9832,-1.18,-0.4143,-0.9299,-0.5598,-0.6648,-0.908,-0.671,-0.5423,-0.3494,-0.0424,-0.661,-1.3179,0.0718,-1.0977,-0.384,-1.0823
10,2,39477,"Scientists and mentally-ill victims of bipolar disorder have independently made the discovery that cannabis can improve this medical condition, whether the mania or depression. It may also reduce side effects of other drugs used in its treatment, such as Lithium, Carbamazepine (Tegretol) or Valproate (Depakote). Moreover, 30-40% of patients with bipolar disorder are not consistently helped by or CANNOT tolerate standard medications. Marijuana helps terminally ill people to have a better life because smoked marijuana can give rapid relief from great suffering to some patients, quickly improving such patients' comfort and mental outlook. The terminally ill can still maintain their human dignity and suffer less. Legalized marijuana would provide patients with a quality drug to help their pain. This would make the usage of drug controllable, ingredients would be well known and experts would determine the appropriate healing quantity. Legalization for medical purposes is also necessary to encourage the pharmaceutical industry to invest in further research of marijuana's healing properties.",0.804469854,True,1.89680718,0.665846956,1.81282048,160,True,1.69616473,39477_2_10,2.1498,-0.9844,1.1349,2.4646,1.1057,3.3659,2.3264,0.8241,1.6109,1.2273,2.1899,2.5074,1.9782,2.0259,1.3732,0.9585,0.6304,1.5947,-1.2682,-1.0228,-0.8043,-1.1705,-1.0474,-0.0805,-1.0708,-0.7319,-1.2893,1.676,1.2385,1.7585,1.5862,1.2309,1.75,1.6385,1.412,1.8539,1.0817,0.308,0.7128,1.3917,1.7396,1.7379,1.1888,0.9299,0.0521,0.4429,1.1674,0.0681,-0.3065,0.9819,0.0769,0.1961,0.5817,-0.0913,-0.876,-0.3461,-0.7456,-0.5896,-1.6322,0.1718,-1.0472,0.1612,-0.9178,1.3733,1.1726,1.9174,1.7587,1.2036,1.6657,1.6582,0.8958,1.5488,1.4169,0.6371,1.5685,1.526,1.4938,1.3327,1.1557,1.7877,1.5411,1.2175,1.282,1.4696,1.4104,1.1606,1.4967,1.2549,1.2122,1.4763,1.5883,1.4813,1.5276,1.555,1.3322,1.5756,1.5484,1.3713,1.5532,1.5782,1.0716,1.701,1.6478,1.2239,1.6627,1.4481,1.4609,1.7019
10,10,33373,"Medical Marijuana can treat patients of cancer and AIDs, but it leads to more problems. Andrea Bathwell, who used to be the Deputy Director for the White House once said, """"By characterizing the use of illegal drugs as quasi-legal, state-sanctioned, Saturday afternoon fun, legalizers destabilize the societal norm that drug use is dangerous. They undercut the goals of stopping the initiation of drug use to prevent addiction.... Children entering drug abuse treatment routinely report that they heard that 'pot is medicine' and, therefore, believed it to be good for them."" Even if marijuana is used for medical purposes, it leads to addiction and that's why it should not be legalized for treatment.",0.178907796,True,0.640081542,-0.151331385,0.326209162,112,False,0.310740465,33373_10_10,0.6458,-0.3153,0.0221,1.1889,0.0929,0.0046,1.4076,-1.2058,0.095,-0.4775,-0.7976,0.0228,-0.6831,1.2163,1.54,-0.1437,0.0469,0.3265,-0.7782,-0.74,-0.9943,-0.8219,-0.6116,-0.2283,-1.0778,-0.7319,-0.7314,-0.8394,0.2663,-1.3474,-0.7837,-0.7503,0.6184,-0.7685,-1.0043,-0.6631,-0.141,-1.2765,0.9167,-1.753,-1.0947,-1.6449,-1.8864,-0.7007,-0.892,-0.749,-1.6878,-0.3994,-0.744,0.7774,-0.6968,-0.852,-0.0037,-0.5183,-0.8821,-0.1633,-0.4753,-0.7293,-1.2732,-0.561,-0.4706,-1.7745,-0.7815,-1.9221,-1.9757,-1.5447,-0.34,-1.392,-1.0148,-1.4926,-1.4113,-2.2745,-1.0285,-0.9325,-0.6101,-0.7956,-1.9076,-0.607,-0.4829,-1.4946,-0.5107,-1.0843,-0.684,-0.6723,-1.0406,-0.8008,-0.4639,-1.0989,-1.0278,-0.6979,-1.0923,-1.1998,-0.6435,-1.2622,-1.2453,-0.5191,-0.9605,-1.0244,-0.9066,-0.9674,-0.7225,0.0906,-0.0374,-1.295,0.8145,-0.9291,-1.3917,0.0904
10,5,15859,"1)Around half a million Americans use medical marijuana, also this only includes 12 states given that not many states allow medical marijuana. 2)According to everyone who uses medical marijuana it benefits them. Also I've already posted a source that links to a couple dozen studies that show that medical marijuana has real health benefits. Again my opponent is making a huge logical fallacy. He is saying that because medical marijuana doesn't provide medical benefits for every disease that the diseases it does provide benefits shouldn't count. I said this in my earlier post but clearly my opponent decided to ignore it or didn't even bother to read my post. There is nothing wrong with regulating the medical industry; what is wrong is the government banning medical marijuana. This is wrong because it is the government telling doctors how to treat patients and it is an example of the government telling sick people that they cannot have effective medicine. My opponent is using another logically fallacy. Every medicine has its complications, and side effects, this does not make those medicines worthless saying so is ridiculous. My opponent is using another logically fallacy. He is saying that because most societies haven't legalized Medical marijuana that the health benefits of MM are invalid. It would be like saying that in the 1400 since almost no nation had democracy that democracy would be a bad thing. Even my opponent admits there are scientific double blind studies that show MM having medical benefits, therefore even my opponent agrees with my side.",-0.133873234,True,0.895017319,0.378125492,0.67832469,256,True,0.74625602,15859_5_10,-0.0289,-0.7089,-0.3593,0.1757,0.3596,-0.7523,0.0173,0.6231,-0.1405,0.6875,0.646,1.3915,0.1841,0.0027,0.4754,-0.4607,0.6304,0.5524,-0.6552,-0.2067,-0.4381,-0.5242,0.0817,-1.3557,-0.9243,0.0523,0.0785,1.0254,0.7496,-1.3474,0.9727,1.2309,0.2497,1.0193,1.36,0.3945,-0.0276,-0.2214,0.0417,-0.0951,1.0841,0.837,-0.1258,0.9811,0.7008,0.7551,1.0878,0.3092,0.1709,0.5658,-0.1289,0.844,0.703,0.1903,-0.4771,-0.1647,-0.3432,-0.3158,-0.0567,-0.4087,-0.477,0.5655,0.0354,0.446,0.2276,0.9552,0.937,-0.022,0.7203,0.9571,0.5178,0.595,0.506,-0.1908,0.1376,0.1575,0.7186,-0.9961,0.4565,0.6636,-0.4798,1.0879,1.147,1.0917,1.1722,1.039,0.6985,1.1224,1.0859,0.8161,0.8884,0.6134,0.3629,1.1363,1.0742,0.4229,0.9763,1.049,0.8288,1.1789,1.4709,0.8599,0.6281,1.444,0.0721,0.9538,1.2651,0.932
10,1,23959,"Medical Marijuana Medical Marijuana helps cure cancer so why stop it. Im not saying that marijuana is a good thing in this world, but it helps cure the ill. there is some types of marijuana that are good and some types that are bad. Marijuana has been around for centuries and helped cured lots of people through that period of time.Cancer kills people so why stop that? Medical marijuana can help with alot of types of cancer. There was over 658,000 arrest alone for having the usage of marijuana, that would cost the court a lot of time and money, so why spend more money when the united states is already in debt. There is a lot of people in this world that should use medical marijuana for their sickness/illness. Marijuana is a lot safer than alcohol. that not to say that it is completely risk free, it much less addictive and does not cause nearly as much physical damage. Some people do become psychologically dependent on marijuana, and it doesn't mean that its a cure for substance abuse problems. But, from a harm reduction standpoint, it can help. Marijuana can be used to treat and prevent the eye disease known as """"glaucoma"""" which increases pressure in the eye, damaging the eyeball, causing loss of vision. Some people would agree with my claim, and some people wouldnt. For example people would say that more people get arrested, then get treated with marijuana on glaucoma. It helps with cancer, so why stop, Do you want people to die?",-0.446654263,True,1.745486387,-0.253484011,-0.093684382,257,True,0.575587921,23959_1_10,-0.9282,0.0567,-1.1615,-0.8382,0.3596,-1.5808,-1.263,-0.4305,-1.3953,0.539,0.9756,0.0007,0.6332,1.4948,1.4923,-0.3608,0.3439,-0.7442,-0.1175,-0.4683,-0.6595,0.3578,-0.4613,-0.8503,-0.4433,-0.3517,-0.5697,0.3595,0.3777,-1.1958,0.5103,0.2482,-0.8346,0.0267,0.2526,-1.3577,-1.084,0.1034,-0.8729,-0.5183,-0.2203,0.3942,-1.5405,1.1452,1.4414,-0.0282,-0.2805,-1.1718,-1.3286,0.3466,0.0925,-0.9882,-0.3719,-1.4851,-0.7717,0.3304,-0.3517,-0.3456,0.1143,-0.7188,-0.3596,-1.3193,-0.2341,-0.0463,0.3756,-0.2892,-0.189,-0.325,-1.0092,0.2701,0.0715,0.5601,-0.9474,-1.6196,-1.4031,-0.8847,-1.4489,-1.5585,-0.6796,-1.0763,-1.397,-0.2964,-0.2733,0.0532,-0.4607,-1.2046,-0.6574,-0.2933,-0.344,-0.5024,-0.6819,-0.1716,-0.4586,-0.1067,-0.5138,-1.4683,-0.281,-0.3204,-0.6158,0.5297,-0.0548,0.3177,0.5383,0.1657,-0.4006,0.5376,1.0631,0.0903
10,1,30183,"I want to thank Naraniro for this debate. First you say ""Marijuana addiction is rare"" That's true and 6%-10% of people become addicted to it. However you can't get high on it because of the lack of THC. So getting addicted to medical marijuana is extremely unlikely. Also Marijuana doesn't kill you unlike alcohol. They found in a study it takes about 20,000 to 40,000 times what most people use at once to kill you. Alcohol only takes about 10 times more then most use at once. Aside from that marijuana is used by doctors to treat seizures, crohn's disease, Nausea from chemo patients, and many many more things. In fact there was one story about a child who had almost 200 seizures a day. Nothing the doctors gave him worked except medicinal marijuana. Would you have that kid and thousand like him still go through there major medical issues just because you personally don't think they should they should be allowed to. As for the rest of your argument it's based on the false notion that medical marijuana is addictive which it isn't I'll leave links at the end of this argument. Maybe next time you will do a five second Google search because if you did you would know medical marijuana isn't addictive. Also link your source for your numbers. Sources (Recreational marijuana addiction rates) (difference between medical and street marijuana) (lethal drug study) (medical marijuana uses)",-0.446654263,True,0.445045913,0.579633724,0.414592237,239,True,0.54623096,30183_1_10,0.4142,-0.3153,-0.3593,0.4911,0.4911,0.0032,0.9147,0.0719,0.4593,-0.4913,-0.4161,-1.7471,0.4944,0.9284,1.0242,0.6806,0.6304,-0.1473,-0.1262,0.2886,0.0517,0.0744,-0.1848,-0.3752,-0.1168,0.0523,0.7175,0.4582,0.0507,-0.5823,0.8825,1.0802,0.8701,0.5485,0.6998,0.6688,0.4309,0.5997,0.234,1.1913,0.2048,1.2296,0.9895,0.5077,-0.1525,-0.4102,-0.2805,-0.2332,0.0825,0.1195,0.7206,-0.4854,-0.2552,-0.1923,0.0307,0.3712,0.1839,-0.2473,0.2496,-0.5288,-0.2038,-0.5562,0.2655,0.5945,1.1269,1.1041,1.3929,0.7622,0.3606,0.8575,1.788,0.9177,0.3957,-0.6737,-0.017,0.4456,1.2941,1.066,1.04,-0.0062,0.552,0.9542,1.0079,0.9578,1.0476,1.1606,1.3736,0.9856,1.2122,1.3522,0.955,0.8437,1.1752,1.071,1.2777,1.4553,0.9763,0.9041,1.2415,0.8478,0.5964,0.3177,0.6543,0.9343,0.3224,0.8452,0.6523,0.4864
10,1,13557,I challenge my opponent to debate the merits or lack thereof of medical marijuana. I believe that Medical Marijuana should be legal because it has been proven to have medical benefits and relieve pain. It is less addictive and has less severe side effects than many of the opiates currently prescribed for pain. Making medical marijuana illegal could therefore be detrimental to therapy fro people suffering from sever diseases. I await your response and f,0.491688825,True,-0.565273944,-0.726818105,-0.433463623,75,True,-0.675770189,13557_1_10,-1.4135,0.2937,-1.6188,-0.7043,0.0929,-0.2541,-1.5515,1.0696,-0.1531,0.5202,0.3048,-1.0248,-0.7778,-0.329,1.713,0.648,-0.2613,0.7718,0.6129,0.5234,0.3591,0.508,1.0592,-0.0866,0.3269,0.2951,0.097,-0.0098,-1.2989,0.7362,-0.3082,-1.0987,0.0836,-0.1605,-0.7492,0.3221,1.0759,-0.5264,-0.5248,-0.0932,-1.0762,-0.119,-0.12,-0.0492,0.51,0.3355,-0.2805,0.3421,-0.3192,-0.1163,0.2199,0.6094,-0.1708,0.4945,0.4033,0.68,0.5101,0.162,0.1143,0.4282,0.5357,0.9086,0.7389,-0.2693,0.4591,0.3294,-0.0412,-0.4594,-0.347,0.7241,1.5626,-0.0391,1.1251,-0.2312,1.0102,0.9485,-0.6753,1.2493,0.645,0.0721,1.0866,0.0511,0.0705,0.0532,0.2084,-0.4337,-0.1,0.6985,0.0709,-0.135,0.3706,0.1931,0.5098,0.0594,0.2201,0.5021,0.0682,-0.0625,0.5307,0.0565,-0.7863,-0.0282,0.3045,-0.3361,-0.0318,0.1942,-0.0522,0.4602
10,3,28265,"I am talking about Medical Marijuana not all marijuana in general. (Medical Marijuana will not cause cancer, mental illness, and those who use Marijuana don't only barley use it but won't use other drugs. ( apparently my opponent hasn't been reading my arguments, because this was brought up in the first round and when I goggled my opponent' sources will causes memory loss and I came up with an info page on Prozac don't believe me here's the link so my opponent basically lied in round 2 and made up something for a different source. Your source for your last round is a police officer in San Francisco who has no experience in the medical field so you can through that argument out the window. You ignore the facts that it's used for the terminally ill. The US National Institute of Health (NIH) and the British Medical Association released several in 1997 on the potential therapeutic uses of medical marijuana. opponent is just being crazy I brought up a source that states if legalized less kids would be tempted to try it and my opponent just says, ""Nope that's wrong."" The Avvo administration is more creditable then a teenage in High School. As my source says that drug cartels would be crippled because their main cash crop is marijuana and once legalized in the U.S. you would see more crackdowns on the cartels.",0.804469854,True,1.020918662,-0.524127325,0.468964145,233,True,0.385943504,28265_3_10,-0.4319,0.2937,-0.3638,-0.9112,-0.4209,-1.5322,-0.7203,-0.9399,-1.1061,-0.3033,-1.6086,-0.6209,0.7744,0.3223,0.141,0.5249,-0.5816,-0.0563,0.3521,0.7504,0.323,0.7492,0.6989,0.6232,1.2181,0.8576,0.7175,0.3595,-0.6478,-0.9414,0.1747,0.598,-0.722,0.5485,0.4354,-0.4505,0.9294,0.5805,0.192,0.1784,0.6563,0.8184,0.1633,-0.222,-0.8682,-0.169,-1.2095,0.225,0.5623,-0.3614,1.5246,0.2186,-0.0036,0.3647,0.2838,-0.3166,0.3951,0.2875,-0.8577,0.5868,0.3431,-0.167,0.2875,0.8877,0.2139,-0.052,-1.5707,-0.1299,-0.7328,-0.647,-0.0863,0.8356,0.0265,0.9322,0.1365,-0.41,0.4943,-0.5096,-0.2425,0.2821,-0.1823,0.3733,0.5624,0.0532,0.0506,0.6503,0.2367,0.2298,0.6824,0.205,0.1262,-0.2553,-1.2506,0.3737,0.3869,-0.1525,0.3921,0.3737,-0.2226,-1.0814,0.5987,-0.7432,-0.9127,-0.4399,-1.0497,-0.4808,0.305,-0.9691
10,4,33750,"======== Introduction ======== I will be arguing that Medical Marijuana should be illegal while my opponent will argue that medical marijuana should be and/or remain legal. For the purposes of this debate, medical marijuana will stand as Marijuana used to help manage, suppress, or reverse symptoms from medical disorders, such as but not necessarily limited to AIDS, cancer, chronic pain, glaucoma, etc. If my opponent feels that there is something I haven't made clear then tell me during the first round of this debate and I will be more than happy to clarify as best as I can. I want to thank my opponent in advance for accepting this debate. I will let my opponent start his argument first. ====== Definition ====== Marijuana: The female leaves of the Cannabis plant as used to create a number of euphoriant and hallucinogenic drugs. Medical: Relating to the study or practice of medicine.",0.491688825,True,-0.226238308,-0.15846465,-0.845214503,150,False,-0.479417517,33750_4_10,-1.4155,0.7439,-1.1437,-1.7762,-0.9207,-0.4777,-2.5676,0.6008,-1.0931,-1.4287,-0.0489,-0.6433,-1.5802,-0.329,-0.2562,-1.705,-1.6255,-0.1286,0.016,0.2886,0.3567,0.4752,0.4623,-0.08,0.4419,0.7562,1.0122,-2.2428,-1.9885,-2.2566,-2.2089,-0.5342,-1.5554,-1.984,-0.6709,-1.9945,-0.9027,-1.2182,-1.002,-0.9832,-0.5368,-0.0137,-0.7528,0.1993,0.1857,-1.3938,-1.2269,0.3567,0.3219,-0.6165,-1.1939,-0.3768,-0.5546,-0.2264,-0.0052,2.1591,0.6234,0.488,1.572,0.6906,1.182,0.3957,0.5971,-0.3226,-0.8501,-1.5149,-1.2698,-2.1746,-0.565,-0.0607,-1.8078,-0.6087,-1.04,-1.7645,-1.1401,-1.4889,-2.0672,-0.6345,-1.676,-1.9454,-2.0032,-2.1613,-1.9492,-2.0419,-1.0406,-1.7612,-0.1,-2.2012,-1.8143,-1.575,-2.1811,-2.2267,-1.3646,-1.5972,-1.8609,-0.9227,-1.6417,-1.9848,-1.5613,-1.1324,-1.8663,-0.7562,-1.6783,-0.4714,-0.6514,-1.2217,-1.3983,-0.8909
